date,vacunas-count,efectos secundarios vacuna ...-count,trombos-count,trombosis-count,pfizer-count,moderna-count,astrazeneca-count,jhonson & jhonson janssen-count,sinovac-count,sinopharm-count,zydus-count,gamaleya-count,vacunas-total_count,efectos secundarios vacuna ...-total_count,trombos-total_count,trombosis-total_count,pfizer-total_count,moderna-total_count,astrazeneca-total_count,jhonson & jhonson janssen-total_count,sinovac-total_count,sinopharm-total_count,zydus-total_count,gamaleya-total_count,vacunas-ratio,efectos secundarios vacuna ...-ratio,trombos-ratio,trombosis-ratio,pfizer-ratio,moderna-ratio,astrazeneca-ratio,jhonson & jhonson janssen-ratio,sinovac-ratio,sinopharm-ratio,zydus-ratio,gamaleya-ratio
"2021-07-29","235","1110","2","3","95","85","73","25","51","12","0","5","5083","5083","5083","5083","5083","5083","5083","5083","5083","5083","5083","5083","0.04623253983867794","0.21837497540822348","0.0003934684241589612","0.0005902026362384419","0.01868975014755066","0.016722408026755852","0.014361597481802085","0.004918355301987015","0.010033444816053512","0.0023608105449537675","0","0.0009836710603974032"
"2021-07-30","251","994","0","2","81","89","61","24","38","15","0","5","4678","4678","4678","4678","4678","4678","4678","4678","4678","4678","4678","4678","0.053655408294142795","0.21248396750748183","0","0.00042753313381787086","0.01731509191962377","0.019025224454895254","0.013039760581445061","0.005130397605814451","0.008123129542539546","0.0032064985036340315","0","0.0010688328345446773"
"2021-07-31","160","653","0","2","70","74","40","17","30","10","0","1","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","0.04793289394847214","0.19562612342720193","0","0.0005991611743559018","0.020970641102456562","0.022168963451168363","0.011983223487118035","0.005092869982025165","0.008987417615338526","0.0029958058717795086","0","0.0002995805871779509"
"2021-08-01","142","622","4","0","67","65","34","5","13","6","0","0","3115","3115","3115","3115","3115","3115","3115","3115","3115","3115","3115","3115","0.045585874799357946","0.1996789727126806","0.0012841091492776886","0","0.021508828250401284","0.02086677367576244","0.010914927768860353","0.0016051364365971107","0.004173354735152488","0.0019261637239165329","0","0"
"2021-08-02","233","998","0","1","105","122","55","28","43","17","0","0","4741","4741","4741","4741","4741","4741","4741","4741","4741","4741","4741","4741","0.049145749841805524","0.21050411305631722","0","0.0002109259649862898","0.02214722632356043","0.025732967728327356","0.01160092807424594","0.005905927019616114","0.009069816494410462","0.003585741404766927","0","0"
"2021-08-03","248","974","1","12","107","91","71","27","50","14","0","12","4865","4865","4865","4865","4865","4865","4865","4865","4865","4865","4865","4865","0.05097636176772868","0.2002055498458376","0.00020554984583761563","0.0024665981500513875","0.02199383350462487","0.01870503597122302","0.014594039054470709","0.005549845837615622","0.010277492291880781","0.0028776978417266188","0","0.0024665981500513875"
"2021-08-04","290","1058","0","7","89","79","67","14","50","25","0","4","5050","5050","5050","5050","5050","5050","5050","5050","5050","5050","5050","5050","0.05742574257425743","0.2095049504950495","0","0.001386138613861386","0.017623762376237622","0.015643564356435644","0.013267326732673267","0.002772277227722772","0.009900990099009901","0.0049504950495049506","0","0.0007920792079207921"
"2021-08-05","220","926","1","11","96","106","75","22","33","13","0","5","4836","4836","4836","4836","4836","4836","4836","4836","4836","4836","4836","4836","0.045492142266335814","0.1914805624483044","0.00020678246484698098","0.002274607113316791","0.019851116625310174","0.021918941273779982","0.015508684863523574","0.004549214226633582","0.006823821339950372","0.002688172043010753","0","0.0010339123242349049"
"2021-08-06","186","863","0","3","63","74","45","16","28","14","0","6","4476","4476","4476","4476","4476","4476","4476","4476","4476","4476","4476","4476","0.04155495978552279","0.19280607685433424","0","0.0006702412868632708","0.014075067024128687","0.01653261840929401","0.010053619302949061","0.0035746201966041107","0.006255585344057194","0.003127792672028597","0","0.0013404825737265416"
"2021-08-07","128","573","0","3","28","29","22","14","33","6","0","0","2725","2725","2725","2725","2725","2725","2725","2725","2725","2725","2725","2725","0.04697247706422018","0.21027522935779816","0","0.0011009174311926607","0.010275229357798165","0.010642201834862385","0.008073394495412844","0.005137614678899082","0.012110091743119266","0.0022018348623853213","0","0"
"2021-08-08","119","544","0","1","47","56","47","14","27","5","0","2","2711","2711","2711","2711","2711","2711","2711","2711","2711","2711","2711","2711","0.043895241608262636","0.20066396163777203","0","0.00036886757654002215","0.01733677609738104","0.020656584286241238","0.01733677609738104","0.005164146071560309","0.009959424566580598","0.0018443378827001106","0","0.0007377351530800443"
"2021-08-09","204","895","1","4","85","53","43","11","20","8","0","5","3991","3991","3991","3991","3991","3991","3991","3991","3991","3991","3991","3991","0.0511150087697319","0.22425457278877475","0.00025056376847907793","0.0010022550739163117","0.021297920320721624","0.01327987972939113","0.010774242044600351","0.002756201453269857","0.005011275369581559","0.0020045101478326235","0","0.0012528188423953897"
"2021-08-10","222","945","0","2","72","80","71","31","40","10","0","3","4493","4493","4493","4493","4493","4493","4493","4493","4493","4493","4493","4493","0.049410193634542625","0.210327175606499","0","0.0004451368795904741","0.016024927665257066","0.01780547518361896","0.015802359225461828","0.006899621633652348","0.00890273759180948","0.00222568439795237","0","0.0006677053193857111"
"2021-08-11","291","933","0","8","139","83","93","34","55","11","0","5","4514","4514","4514","4514","4514","4514","4514","4514","4514","4514","4514","4514","0.06446610544971201","0.2066902968542313","0","0.0017722640673460345","0.030793088170137352","0.01838723969871511","0.02060256978289765","0.007532122286220647","0.012184315463003987","0.0024368630926007973","0","0.0011076650420912715"
"2021-08-12","243","953","1","3","81","65","71","24","47","7","0","6","4682","4682","4682","4682","4682","4682","4682","4682","4682","4682","4682","4682","0.051900897052541646","0.2035454933788979","0.00021358393848782572","0.0006407518154634772","0.017300299017513884","0.013882956001708672","0.015164459632635626","0.0051260145237078175","0.01003844510892781","0.00149508756941478","0","0.0012815036309269544"
"2021-08-13","156","652","0","4","48","61","33","15","36","7","0","2","3238","3238","3238","3238","3238","3238","3238","3238","3238","3238","3238","3238","0.04817788758492897","0.20135886349598517","0","0.0012353304508956147","0.014823965410747375","0.018838789376158124","0.01019147621988882","0.004632489190858555","0.011117974058060531","0.0021618282890673254","0","0.0006176652254478073"
"2021-08-14","136","541","0","4","42","59","28","10","23","8","0","1","2913","2913","2913","2913","2913","2913","2913","2913","2913","2913","2913","2913","0.04668726398901476","0.18571918983865432","0","0.0013731548232063166","0.014418125643666324","0.020254033642293168","0.009612083762444216","0.0034328870580157913","0.00789564023343632","0.0027463096464126332","0","0.00034328870580157915"
"2021-08-15","106","483","0","1","29","57","22","6","25","5","0","1","2982","2982","2982","2982","2982","2982","2982","2982","2982","2982","2982","2982","0.035546613011401745","0.1619718309859155","0","0.00033534540576794097","0.009725016767270288","0.019114688128772636","0.007377598926894702","0.002012072434607646","0.008383635144198525","0.001676727028839705","0","0.00033534540576794097"
"2021-08-16","128","656","0","2","60","57","26","8","24","7","0","4","3466","3466","3466","3466","3466","3466","3466","3466","3466","3466","3466","3466","0.03693017888055395","0.189267166762839","0","0.0005770340450086555","0.017311021350259664","0.01644547028274668","0.0075014425851125215","0.002308136180034622","0.006924408540103866","0.002019619157530294","0","0.001154068090017311"
"2021-08-17","160","751","1","2","67","75","27","13","26","10","0","4","4197","4197","4197","4197","4197","4197","4197","4197","4197","4197","4197","4197","0.03812246842983083","0.17893733619251848","0.0002382654276864427","0.0004765308553728854","0.01596378365499166","0.017869907076483203","0.006433166547533953","0.0030974505599237552","0.0061949011198475104","0.002382654276864427","0","0.0009530617107457708"
"2021-08-18","215","763","1","2","105","110","42","20","24","8","0","2","4122","4122","4122","4122","4122","4122","4122","4122","4122","4122","4122","4122","0.05215914604560893","0.18510431829209123","0.00024260067928190198","0.00048520135856380397","0.025473071324599708","0.026686074721009218","0.010189228529839884","0.0048520135856380394","0.005822416302765648","0.0019408054342552159","0","0.00048520135856380397"
"2021-08-19","102","337","0","0","44","49","26","14","8","1","0","3","2230","2230","2230","2230","2230","2230","2230","2230","2230","2230","2230","2230","0.045739910313901344","0.15112107623318385","0","0","0.019730941704035873","0.02197309417040359","0.011659192825112108","0.006278026905829596","0.003587443946188341","0.0004484304932735426","0","0.0013452914798206279"
"2021-08-20","81","319","0","5","39","43","37","13","5","2","0","0","1761","1761","1761","1761","1761","1761","1761","1761","1761","1761","1761","1761","0.04599659284497445","0.18114707552526974","0","0.0028392958546280523","0.022146507666098807","0.02441794434980125","0.021010789324247586","0.0073821692220329355","0.0028392958546280523","0.001135718341851221","0","0"
"2021-08-21","51","202","1","1","21","34","14","5","8","0","0","1","1261","1261","1261","1261","1261","1261","1261","1261","1261","1261","1261","1261","0.040444091990483745","0.16019032513877876","0.0007930214115781126","0.0007930214115781126","0.016653449643140365","0.02696272799365583","0.011102299762093577","0.003965107057890563","0.006344171292624901","0","0","0.0007930214115781126"
"2021-08-22","44","187","0","0","8","30","6","5","5","0","0","0","1243","1243","1243","1243","1243","1243","1243","1243","1243","1243","1243","1243","0.035398230088495575","0.1504424778761062","0","0","0.006436041834271922","0.02413515687851971","0.004827031375703942","0.004022526146419952","0.004022526146419952","0","0","0"
"2021-08-23","105","332","1","1","44","44","13","14","14","3","0","0","2043","2043","2043","2043","2043","2043","2043","2043","2043","2043","2043","2043","0.0513950073421439","0.16250611845325502","0.0004894762604013706","0.0004894762604013706","0.021536955457660302","0.021536955457660302","0.006363191385217817","0.006852667645619187","0.006852667645619187","0.0014684287812041115","0","0"
"2021-08-24","100","324","0","0","41","54","13","5","36","0","0","1","1915","1915","1915","1915","1915","1915","1915","1915","1915","1915","1915","1915","0.05221932114882506","0.1691906005221932","0","0","0.021409921671018278","0.028198433420365536","0.006788511749347258","0.0026109660574412533","0.018798955613577025","0","0","0.0005221932114882506"
"2021-08-25","137","370","0","0","57","63","22","24","54","0","0","0","2113","2113","2113","2113","2113","2113","2113","2113","2113","2113","2113","2113","0.06483672503549456","0.17510648367250356","0","0","0.026975863700899196","0.029815428300993846","0.010411736867013724","0.011358258400378608","0.02555608140085187","0","0","0"
"2021-08-26","168","463","0","3","73","89","41","22","53","7","0","2","2894","2894","2894","2894","2894","2894","2894","2894","2894","2894","2894","2894","0.0580511402902557","0.1599861782999309","0","0.0010366275051831375","0.025224602626123013","0.030753282653766412","0.014167242570836213","0.007601935038009675","0.018313752591568762","0.0024187975120939877","0","0.000691085003455425"
"2021-08-27","105","364","0","0","49","93","30","13","40","2","0","0","2383","2383","2383","2383","2383","2383","2383","2383","2383","2383","2383","2383","0.04406210658833403","0.1527486361728913","0","0","0.020562316407889216","0.039026437263953","0.01258917331095258","0.005455308434746118","0.01678556441460344","0.000839278220730172","0","0"
"2021-08-28","122","341","0","1","64","75","39","19","50","10","0","1","2103","2103","2103","2103","2103","2103","2103","2103","2103","2103","2103","2103","0.05801236329053733","0.16214931050879697","0","0.00047551117451260106","0.030432715168806468","0.03566333808844508","0.018544935805991442","0.00903471231573942","0.02377555872563005","0.004755111745126011","0","0.00047551117451260106"
"2021-08-29","76","349","0","0","33","44","20","17","20","8","0","0","2167","2167","2167","2167","2167","2167","2167","2167","2167","2167","2167","2167","0.03507152745731426","0.16105214582371943","0","0","0.015228426395939087","0.02030456852791878","0.009229349330872173","0.007844946931241348","0.009229349330872173","0.0036917397323488694","0","0"
"2021-08-30","111","396","0","4","46","75","30","17","41","8","0","1","2356","2356","2356","2356","2356","2356","2356","2356","2356","2356","2356","2356","0.04711375212224109","0.16808149405772496","0","0.001697792869269949","0.019524617996604415","0.03183361629881155","0.012733446519524618","0.007215619694397283","0.01740237691001698","0.003395585738539898","0","0.00042444821731748726"
"2021-08-31","103","278","0","0","45","65","20","19","30","1","0","0","1891","1891","1891","1891","1891","1891","1891","1891","1891","1891","1891","1891","0.05446853516657853","0.14701216287678476","0","0","0.023796932839767318","0.03437334743521946","0.010576414595452142","0.010047593865679535","0.015864621893178214","0.0005288207297726071","0","0"
